id,Label,Easting,Northing,Reflectance,Band,Wavelength,Date,Projection
1323,a8,449097.051,4155437.215,101,B6,1.6085,2016-09-26,"+proj=utm +zone=11 +datum=WGS84 +units=m +no_defs "
1324,a9,424353.797,4165362.475,114,B6,1.6085,2016-09-26,"+proj=utm +zone=11 +datum=WGS84 +units=m +no_defs "
1325,a10,403105.3528,4133909.186,91,B6,1.6085,2016-09-26,"+proj=utm +zone=11 +datum=WGS84 +units=m +no_defs "
1326,a11,409256.2182,4129435.83,151,B6,1.6085,2016-09-26,"+proj=utm +zone=11 +datum=WGS84 +units=m +no_defs "
1327,a12,411772.4814,4126220.605,112,B6,1.6085,2016-09-26,"+proj=utm +zone=11 +datum=WGS84 +units=m +no_defs "
1328,a13,428267.9841,4124543.096,133,B6,1.6085,2016-09-26,"+proj=utm +zone=11 +datum=WGS84 +units=m +no_defs "
1329,a14,423654.835,4128736.868,132,B6,1.6085,2016-09-26,"+proj=utm +zone=11 +datum=WGS84 +units=m +no_defs "
1330,a15,421697.7415,4183535.487,116,B6,1.6085,2016-09-26,"+proj=utm +zone=11 +datum=WGS84 +units=m +no_defs "
1331,a16,412191.8585,4191503.653,121,B6,1.6085,2016-09-26,"+proj=utm +zone=11 +datum=WGS84 +units=m +no_defs "
1332,a17,442247.2236,4190105.729,131,B6,1.6085,2016-09-26,"+proj=utm +zone=11 +datum=WGS84 +units=m +no_defs "
1333,a18,415546.876,4173470.434,103,B6,1.6085,2016-09-26,"+proj=utm +zone=11 +datum=WGS84 +units=m +no_defs "
1334,a19,463915.045,4142436.522,105,B6,1.6085,2016-09-26,"+proj=utm +zone=11 +datum=WGS84 +units=m +no_defs "
1335,a20,477195.3225,4140060.052,105,B6,1.6085,2016-09-26,"+proj=utm +zone=11 +datum=WGS84 +units=m +no_defs "
1336,a21,458323.3491,4136285.657,104,B6,1.6085,2016-09-26,"+proj=utm +zone=11 +datum=WGS84 +units=m +no_defs "
1337,a22,386889.4349,4158372.856,124,B6,1.6085,2016-09-26,"+proj=utm +zone=11 +datum=WGS84 +units=m +no_defs "
1338,a23,465732.3461,4195697.425,86,B6,1.6085,2016-09-26,"+proj=utm +zone=11 +datum=WGS84 +units=m +no_defs "
1339,a24,463635.4602,4185352.788,122,B6,1.6085,2016-09-26,"+proj=utm +zone=11 +datum=WGS84 +units=m +no_defs "
1340,a25,430504.6624,4196116.802,124,B6,1.6085,2016-09-26,"+proj=utm +zone=11 +datum=WGS84 +units=m +no_defs "
1341,a26,490755.1849,4160329.949,101,B6,1.6085,2016-09-26,"+proj=utm +zone=11 +datum=WGS84 +units=m +no_defs "
1342,a27,494809.1644,4178223.376,124,B6,1.6085,2016-09-26,"+proj=utm +zone=11 +datum=WGS84 +units=m +no_defs "
1343,a28,465592.5537,4155856.592,122,B6,1.6085,2016-09-26,"+proj=utm +zone=11 +datum=WGS84 +units=m +no_defs "
1344,a1,400728.8821,4176965.244,121,B7,2.2005,2016-09-26,"+proj=utm +zone=11 +datum=WGS84 +units=m +no_defs "
1345,a2,397513.657,4184514.034,121,B7,2.2005,2016-09-26,"+proj=utm +zone=11 +datum=WGS84 +units=m +no_defs "
1346,a3,429526.1156,4153480.122,130,B7,2.2005,2016-09-26,"+proj=utm +zone=11 +datum=WGS84 +units=m +no_defs "
1347,a4,442247.2236,4165362.475,134,B7,2.2005,2016-09-26,"+proj=utm +zone=11 +datum=WGS84 +units=m +no_defs "
1348,a5,469646.5332,4184514.034,116,B7,2.2005,2016-09-26,"+proj=utm +zone=11 +datum=WGS84 +units=m +no_defs "
1349,a6,487120.5826,4148447.596,79,B7,2.2005,2016-09-26,"+proj=utm +zone=11 +datum=WGS84 +units=m +no_defs "
1350,a7,448817.4662,4139221.297,71,B7,2.2005,2016-09-26,"+proj=utm +zone=11 +datum=WGS84 +units=m +no_defs "
1351,a8,449097.051,4155437.215,96,B7,2.2005,2016-09-26,"+proj=utm +zone=11 +datum=WGS84 +units=m +no_defs "
1352,a9,424353.797,4165362.475,111,B7,2.2005,2016-09-26,"+proj=utm +zone=11 +datum=WGS84 +units=m +no_defs "
1353,a10,403105.3528,4133909.186,90,B7,2.2005,2016-09-26,"+proj=utm +zone=11 +datum=WGS84 +units=m +no_defs "
1354,a11,409256.2182,4129435.83,159,B7,2.2005,2016-09-26,"+proj=utm +zone=11 +datum=WGS84 +units=m +no_defs "
1355,a12,411772.4814,4126220.605,113,B7,2.2005,2016-09-26,"+proj=utm +zone=11 +datum=WGS84 +units=m +no_defs "
1356,a13,428267.9841,4124543.096,147,B7,2.2005,2016-09-26,"+proj=utm +zone=11 +datum=WGS84 +units=m +no_defs "
1357,a14,423654.835,4128736.868,144,B7,2.2005,2016-09-26,"+proj=utm +zone=11 +datum=WGS84 +units=m +no_defs "
1358,a15,421697.7415,4183535.487,120,B7,2.2005,2016-09-26,"+proj=utm +zone=11 +datum=WGS84 +units=m +no_defs "
1359,a16,412191.8585,4191503.653,122,B7,2.2005,2016-09-26,"+proj=utm +zone=11 +datum=WGS84 +units=m +no_defs "
1360,a17,442247.2236,4190105.729,131,B7,2.2005,2016-09-26,"+proj=utm +zone=11 +datum=WGS84 +units=m +no_defs "
1361,a18,415546.876,4173470.434,95,B7,2.2005,2016-09-26,"+proj=utm +zone=11 +datum=WGS84 +units=m +no_defs "
1362,a19,463915.045,4142436.522,109,B7,2.2005,2016-09-26,"+proj=utm +zone=11 +datum=WGS84 +units=m +no_defs "
1363,a20,477195.3225,4140060.052,106,B7,2.2005,2016-09-26,"+proj=utm +zone=11 +datum=WGS84 +units=m +no_defs "
1364,a21,458323.3491,4136285.657,105,B7,2.2005,2016-09-26,"+proj=utm +zone=11 +datum=WGS84 +units=m +no_defs "
1365,a22,386889.4349,4158372.856,124,B7,2.2005,2016-09-26,"+proj=utm +zone=11 +datum=WGS84 +units=m +no_defs "
1366,a23,465732.3461,4195697.425,82,B7,2.2005,2016-09-26,"+proj=utm +zone=11 +datum=WGS84 +units=m +no_defs "
1367,a24,463635.4602,4185352.788,126,B7,2.2005,2016-09-26,"+proj=utm +zone=11 +datum=WGS84 +units=m +no_defs "
1368,a25,430504.6624,4196116.802,123,B7,2.2005,2016-09-26,"+proj=utm +zone=11 +datum=WGS84 +units=m +no_defs "
1369,a26,490755.1849,4160329.949,106,B7,2.2005,2016-09-26,"+proj=utm +zone=11 +datum=WGS84 +units=m +no_defs "
1370,a27,494809.1644,4178223.376,121,B7,2.2005,2016-09-26,"+proj=utm +zone=11 +datum=WGS84 +units=m +no_defs "
1371,a28,465592.5537,4155856.592,124,B7,2.2005,2016-09-26,"+proj=utm +zone=11 +datum=WGS84 +units=m +no_defs "
1372,a1,400728.8821,4176965.244,102,B1,0.443,2017-07-27,"+proj=utm +zone=11 +datum=WGS84 +units=m +no_defs "
1373,a2,397513.657,4184514.034,98,B1,0.443,2017-07-27,"+proj=utm +zone=11 +datum=WGS84 +units=m +no_defs "
1374,a3,429526.1156,4153480.122,108,B1,0.443,2017-07-27,"+proj=utm +zone=11 +datum=WGS84 +units=m +no_defs "
1375,a4,442247.2236,4165362.475,136,B1,0.443,2017-07-27,"+proj=utm +zone=11 +datum=WGS84 +units=m +no_defs "
1376,a5,469646.5332,4184514.034,95,B1,0.443,2017-07-27,"+proj=utm +zone=11 +datum=WGS84 +units=m +no_defs "
1377,a6,487120.5826,4148447.596,85,B1,0.443,2017-07-27,"+proj=utm +zone=11 +datum=WGS84 +units=m +no_defs "
1378,a7,448817.4662,4139221.297,18,B1,0.443,2017-07-27,"+proj=utm +zone=11 +datum=WGS84 +units=m +no_defs "
1379,a8,449097.051,4155437.215,78,B1,0.443,2017-07-27,"+proj=utm +zone=11 +datum=WGS84 +units=m +no_defs "
1380,a9,424353.797,4165362.475,102,B1,0.443,2017-07-27,"+proj=utm +zone=11 +datum=WGS84 +units=m +no_defs "
1381,a10,403105.3528,4133909.186,167,B1,0.443,2017-07-27,"+proj=utm +zone=11 +datum=WGS84 +units=m +no_defs "
1382,a11,409256.2182,4129435.83,110,B1,0.443,2017-07-27,"+proj=utm +zone=11 +datum=WGS84 +units=m +no_defs "
1383,a12,411772.4814,4126220.605,79,B1,0.443,2017-07-27,"+proj=utm +zone=11 +datum=WGS84 +units=m +no_defs "
1384,a13,428267.9841,4124543.096,138,B1,0.443,2017-07-27,"+proj=utm +zone=11 +datum=WGS84 +units=m +no_defs "
1385,a14,423654.835,4128736.868,123,B1,0.443,2017-07-27,"+proj=utm +zone=11 +datum=WGS84 +units=m +no_defs "
1386,a15,421697.7415,4183535.487,100,B1,0.443,2017-07-27,"+proj=utm +zone=11 +datum=WGS84 +units=m +no_defs "
1387,a16,412191.8585,4191503.653,141,B1,0.443,2017-07-27,"+proj=utm +zone=11 +datum=WGS84 +units=m +no_defs "
1388,a17,442247.2236,4190105.729,117,B1,0.443,2017-07-27,"+proj=utm +zone=11 +datum=WGS84 +units=m +no_defs "
1389,a18,415546.876,4173470.434,100,B1,0.443,2017-07-27,"+proj=utm +zone=11 +datum=WGS84 +units=m +no_defs "
1390,a19,463915.045,4142436.522,89,B1,0.443,2017-07-27,"+proj=utm +zone=11 +datum=WGS84 +units=m +no_defs "
1391,a20,477195.3225,4140060.052,101,B1,0.443,2017-07-27,"+proj=utm +zone=11 +datum=WGS84 +units=m +no_defs "
1392,a21,458323.3491,4136285.657,86,B1,0.443,2017-07-27,"+proj=utm +zone=11 +datum=WGS84 +units=m +no_defs "
1393,a22,386889.4349,4158372.856,66,B1,0.443,2017-07-27,"+proj=utm +zone=11 +datum=WGS84 +units=m +no_defs "
1394,a23,465732.3461,4195697.425,100,B1,0.443,2017-07-27,"+proj=utm +zone=11 +datum=WGS84 +units=m +no_defs "
1395,a24,463635.4602,4185352.788,101,B1,0.443,2017-07-27,"+proj=utm +zone=11 +datum=WGS84 +units=m +no_defs "
1396,a25,430504.6624,4196116.802,84,B1,0.443,2017-07-27,"+proj=utm +zone=11 +datum=WGS84 +units=m +no_defs "
1397,a26,490755.1849,4160329.949,85,B1,0.443,2017-07-27,"+proj=utm +zone=11 +datum=WGS84 +units=m +no_defs "
1398,a27,494809.1644,4178223.376,113,B1,0.443,2017-07-27,"+proj=utm +zone=11 +datum=WGS84 +units=m +no_defs "
1399,a28,465592.5537,4155856.592,106,B1,0.443,2017-07-27,"+proj=utm +zone=11 +datum=WGS84 +units=m +no_defs "
1400,a1,400728.8821,4176965.244,106,B2,0.482,2017-07-27,"+proj=utm +zone=11 +datum=WGS84 +units=m +no_defs "
1401,a2,397513.657,4184514.034,102,B2,0.482,2017-07-27,"+proj=utm +zone=11 +datum=WGS84 +units=m +no_defs "
1402,a3,429526.1156,4153480.122,113,B2,0.482,2017-07-27,"+proj=utm +zone=11 +datum=WGS84 +units=m +no_defs "
1403,a4,442247.2236,4165362.475,138,B2,0.482,2017-07-27,"+proj=utm +zone=11 +datum=WGS84 +units=m +no_defs "
1404,a5,469646.5332,4184514.034,97,B2,0.482,2017-07-27,"+proj=utm +zone=11 +datum=WGS84 +units=m +no_defs "
1405,a6,487120.5826,4148447.596,83,B2,0.482,2017-07-27,"+proj=utm +zone=11 +datum=WGS84 +units=m +no_defs "
1406,a7,448817.4662,4139221.297,16,B2,0.482,2017-07-27,"+proj=utm +zone=11 +datum=WGS84 +units=m +no_defs "
1407,a8,449097.051,4155437.215,81,B2,0.482,2017-07-27,"+proj=utm +zone=11 +datum=WGS84 +units=m +no_defs "
1408,a9,424353.797,4165362.475,106,B2,0.482,2017-07-27,"+proj=utm +zone=11 +datum=WGS84 +units=m +no_defs "
1409,a10,403105.3528,4133909.186,165,B2,0.482,2017-07-27,"+proj=utm +zone=11 +datum=WGS84 +units=m +no_defs "
1410,a11,409256.2182,4129435.83,118,B2,0.482,2017-07-27,"+proj=utm +zone=11 +datum=WGS84 +units=m +no_defs "
1411,a12,411772.4814,4126220.605,83,B2,0.482,2017-07-27,"+proj=utm +zone=11 +datum=WGS84 +units=m +no_defs "
1412,a13,428267.9841,4124543.096,138,B2,0.482,2017-07-27,"+proj=utm +zone=11 +datum=WGS84 +units=m +no_defs "
1413,a14,423654.835,4128736.868,125,B2,0.482,2017-07-27,"+proj=utm +zone=11 +datum=WGS84 +units=m +no_defs "
1414,a15,421697.7415,4183535.487,105,B2,0.482,2017-07-27,"+proj=utm +zone=11 +datum=WGS84 +units=m +no_defs "
1415,a16,412191.8585,4191503.653,142,B2,0.482,2017-07-27,"+proj=utm +zone=11 +datum=WGS84 +units=m +no_defs "
1416,a17,442247.2236,4190105.729,119,B2,0.482,2017-07-27,"+proj=utm +zone=11 +datum=WGS84 +units=m +no_defs "
1417,a18,415546.876,4173470.434,101,B2,0.482,2017-07-27,"+proj=utm +zone=11 +datum=WGS84 +units=m +no_defs "
1418,a19,463915.045,4142436.522,91,B2,0.482,2017-07-27,"+proj=utm +zone=11 +datum=WGS84 +units=m +no_defs "
1419,a20,477195.3225,4140060.052,99,B2,0.482,2017-07-27,"+proj=utm +zone=11 +datum=WGS84 +units=m +no_defs "
1420,a21,458323.3491,4136285.657,88,B2,0.482,2017-07-27,"+proj=utm +zone=11 +datum=WGS84 +units=m +no_defs "
1421,a22,386889.4349,4158372.856,72,B2,0.482,2017-07-27,"+proj=utm +zone=11 +datum=WGS84 +units=m +no_defs "
1422,a23,465732.3461,4195697.425,100,B2,0.482,2017-07-27,"+proj=utm +zone=11 +datum=WGS84 +units=m +no_defs "
1423,a24,463635.4602,4185352.788,104,B2,0.482,2017-07-27,"+proj=utm +zone=11 +datum=WGS84 +units=m +no_defs "
1424,a25,430504.6624,4196116.802,85,B2,0.482,2017-07-27,"+proj=utm +zone=11 +datum=WGS84 +units=m +no_defs "
1425,a26,490755.1849,4160329.949,84,B2,0.482,2017-07-27,"+proj=utm +zone=11 +datum=WGS84 +units=m +no_defs "
1426,a27,494809.1644,4178223.376,114,B2,0.482,2017-07-27,"+proj=utm +zone=11 +datum=WGS84 +units=m +no_defs "
1427,a28,465592.5537,4155856.592,108,B2,0.482,2017-07-27,"+proj=utm +zone=11 +datum=WGS84 +units=m +no_defs "
1428,a1,400728.8821,4176965.244,107,B3,0.5615,2017-07-27,"+proj=utm +zone=11 +datum=WGS84 +units=m +no_defs "
1429,a2,397513.657,4184514.034,106,B3,0.5615,2017-07-27,"+proj=utm +zone=11 +datum=WGS84 +units=m +no_defs "
1430,a3,429526.1156,4153480.122,118,B3,0.5615,2017-07-27,"+proj=utm +zone=11 +datum=WGS84 +units=m +no_defs "
1431,a4,442247.2236,4165362.475,139,B3,0.5615,2017-07-27,"+proj=utm +zone=11 +datum=WGS84 +units=m +no_defs "
1432,a5,469646.5332,4184514.034,103,B3,0.5615,2017-07-27,"+proj=utm +zone=11 +datum=WGS84 +units=m +no_defs "
1433,a6,487120.5826,4148447.596,82,B3,0.5615,2017-07-27,"+proj=utm +zone=11 +datum=WGS84 +units=m +no_defs "
1434,a7,448817.4662,4139221.297,12,B3,0.5615,2017-07-27,"+proj=utm +zone=11 +datum=WGS84 +units=m +no_defs "
1435,a8,449097.051,4155437.215,85,B3,0.5615,2017-07-27,"+proj=utm +zone=11 +datum=WGS84 +units=m +no_defs "
1436,a9,424353.797,4165362.475,110,B3,0.5615,2017-07-27,"+proj=utm +zone=11 +datum=WGS84 +units=m +no_defs "
1437,a10,403105.3528,4133909.186,125,B3,0.5615,2017-07-27,"+proj=utm +zone=11 +datum=WGS84 +units=m +no_defs "
1438,a11,409256.2182,4129435.83,131,B3,0.5615,2017-07-27,"+proj=utm +zone=11 +datum=WGS84 +units=m +no_defs "
1439,a12,411772.4814,4126220.605,89,B3,0.5615,2017-07-27,"+proj=utm +zone=11 +datum=WGS84 +units=m +no_defs "
1440,a13,428267.9841,4124543.096,134,B3,0.5615,2017-07-27,"+proj=utm +zone=11 +datum=WGS84 +units=m +no_defs "
1441,a14,423654.835,4128736.868,126,B3,0.5615,2017-07-27,"+proj=utm +zone=11 +datum=WGS84 +units=m +no_defs "
1442,a15,421697.7415,4183535.487,107,B3,0.5615,2017-07-27,"+proj=utm +zone=11 +datum=WGS84 +units=m +no_defs "
1443,a16,412191.8585,4191503.653,139,B3,0.5615,2017-07-27,"+proj=utm +zone=11 +datum=WGS84 +units=m +no_defs "
1444,a17,442247.2236,4190105.729,124,B3,0.5615,2017-07-27,"+proj=utm +zone=11 +datum=WGS84 +units=m +no_defs "
1445,a18,415546.876,4173470.434,97,B3,0.5615,2017-07-27,"+proj=utm +zone=11 +datum=WGS84 +units=m +no_defs "
1446,a19,463915.045,4142436.522,93,B3,0.5615,2017-07-27,"+proj=utm +zone=11 +datum=WGS84 +units=m +no_defs "
1447,a20,477195.3225,4140060.052,99,B3,0.5615,2017-07-27,"+proj=utm +zone=11 +datum=WGS84 +units=m +no_defs "
1448,a21,458323.3491,4136285.657,91,B3,0.5615,2017-07-27,"+proj=utm +zone=11 +datum=WGS84 +units=m +no_defs "
1449,a22,386889.4349,4158372.856,81,B3,0.5615,2017-07-27,"+proj=utm +zone=11 +datum=WGS84 +units=m +no_defs "
1450,a23,465732.3461,4195697.425,101,B3,0.5615,2017-07-27,"+proj=utm +zone=11 +datum=WGS84 +units=m +no_defs "
1451,a24,463635.4602,4185352.788,108,B3,0.5615,2017-07-27,"+proj=utm +zone=11 +datum=WGS84 +units=m +no_defs "
1452,a25,430504.6624,4196116.802,90,B3,0.5615,2017-07-27,"+proj=utm +zone=11 +datum=WGS84 +units=m +no_defs "
1453,a26,490755.1849,4160329.949,86,B3,0.5615,2017-07-27,"+proj=utm +zone=11 +datum=WGS84 +units=m +no_defs "
1454,a27,494809.1644,4178223.376,116,B3,0.5615,2017-07-27,"+proj=utm +zone=11 +datum=WGS84 +units=m +no_defs "
1455,a28,465592.5537,4155856.592,112,B3,0.5615,2017-07-27,"+proj=utm +zone=11 +datum=WGS84 +units=m +no_defs "
1456,a1,400728.8821,4176965.244,104,B4,0.6545000000000001,2017-07-27,"+proj=utm +zone=11 +datum=WGS84 +units=m +no_defs "
1457,a2,397513.657,4184514.034,105,B4,0.6545000000000001,2017-07-27,"+proj=utm +zone=11 +datum=WGS84 +units=m +no_defs "
1458,a3,429526.1156,4153480.122,120,B4,0.6545000000000001,2017-07-27,"+proj=utm +zone=11 +datum=WGS84 +units=m +no_defs "
1459,a4,442247.2236,4165362.475,139,B4,0.6545000000000001,2017-07-27,"+proj=utm +zone=11 +datum=WGS84 +units=m +no_defs "
1460,a5,469646.5332,4184514.034,105,B4,0.6545000000000001,2017-07-27,"+proj=utm +zone=11 +datum=WGS84 +units=m +no_defs "
1461,a6,487120.5826,4148447.596,89,B4,0.6545000000000001,2017-07-27,"+proj=utm +zone=11 +datum=WGS84 +units=m +no_defs "
1462,a7,448817.4662,4139221.297,13,B4,0.6545000000000001,2017-07-27,"+proj=utm +zone=11 +datum=WGS84 +units=m +no_defs "
1463,a8,449097.051,4155437.215,94,B4,0.6545000000000001,2017-07-27,"+proj=utm +zone=11 +datum=WGS84 +units=m +no_defs "
1464,a9,424353.797,4165362.475,112,B4,0.6545000000000001,2017-07-27,"+proj=utm +zone=11 +datum=WGS84 +units=m +no_defs "
1465,a10,403105.3528,4133909.186,121,B4,0.6545000000000001,2017-07-27,"+proj=utm +zone=11 +datum=WGS84 +units=m +no_defs "
1466,a11,409256.2182,4129435.83,130,B4,0.6545000000000001,2017-07-27,"+proj=utm +zone=11 +datum=WGS84 +units=m +no_defs "
1467,a12,411772.4814,4126220.605,92,B4,0.6545000000000001,2017-07-27,"+proj=utm +zone=11 +datum=WGS84 +units=m +no_defs "
1468,a13,428267.9841,4124543.096,129,B4,0.6545000000000001,2017-07-27,"+proj=utm +zone=11 +datum=WGS84 +units=m +no_defs "
1469,a14,423654.835,4128736.868,125,B4,0.6545000000000001,2017-07-27,"+proj=utm +zone=11 +datum=WGS84 +units=m +no_defs "
1470,a15,421697.7415,4183535.487,107,B4,0.6545000000000001,2017-07-27,"+proj=utm +zone=11 +datum=WGS84 +units=m +no_defs "
1471,a16,412191.8585,4191503.653,140,B4,0.6545000000000001,2017-07-27,"+proj=utm +zone=11 +datum=WGS84 +units=m +no_defs "
1472,a17,442247.2236,4190105.729,122,B4,0.6545000000000001,2017-07-27,"+proj=utm +zone=11 +datum=WGS84 +units=m +no_defs "
1473,a18,415546.876,4173470.434,102,B4,0.6545000000000001,2017-07-27,"+proj=utm +zone=11 +datum=WGS84 +units=m +no_defs "
1474,a19,463915.045,4142436.522,95,B4,0.6545000000000001,2017-07-27,"+proj=utm +zone=11 +datum=WGS84 +units=m +no_defs "
1475,a20,477195.3225,4140060.052,103,B4,0.6545000000000001,2017-07-27,"+proj=utm +zone=11 +datum=WGS84 +units=m +no_defs "
1476,a21,458323.3491,4136285.657,92,B4,0.6545000000000001,2017-07-27,"+proj=utm +zone=11 +datum=WGS84 +units=m +no_defs "
1477,a22,386889.4349,4158372.856,82,B4,0.6545000000000001,2017-07-27,"+proj=utm +zone=11 +datum=WGS84 +units=m +no_defs "
1478,a23,465732.3461,4195697.425,98,B4,0.6545000000000001,2017-07-27,"+proj=utm +zone=11 +datum=WGS84 +units=m +no_defs "
1479,a24,463635.4602,4185352.788,108,B4,0.6545000000000001,2017-07-27,"+proj=utm +zone=11 +datum=WGS84 +units=m +no_defs "
1480,a25,430504.6624,4196116.802,90,B4,0.6545000000000001,2017-07-27,"+proj=utm +zone=11 +datum=WGS84 +units=m +no_defs "
1481,a26,490755.1849,4160329.949,93,B4,0.6545000000000001,2017-07-27,"+proj=utm +zone=11 +datum=WGS84 +units=m +no_defs "
1482,a27,494809.1644,4178223.376,122,B4,0.6545000000000001,2017-07-27,"+proj=utm +zone=11 +datum=WGS84 +units=m +no_defs "
1483,a28,465592.5537,4155856.592,115,B4,0.6545000000000001,2017-07-27,"+proj=utm +zone=11 +datum=WGS84 +units=m +no_defs "
1484,a1,400728.8821,4176965.244,99,B5,0.865,2017-07-27,"+proj=utm +zone=11 +datum=WGS84 +units=m +no_defs "
1485,a2,397513.657,4184514.034,103,B5,0.865,2017-07-27,"+proj=utm +zone=11 +datum=WGS84 +units=m +no_defs "
1486,a3,429526.1156,4153480.122,116,B5,0.865,2017-07-27,"+proj=utm +zone=11 +datum=WGS84 +units=m +no_defs "
1487,a4,442247.2236,4165362.475,126,B5,0.865,2017-07-27,"+proj=utm +zone=11 +datum=WGS84 +units=m +no_defs "
1488,a5,469646.5332,4184514.034,101,B5,0.865,2017-07-27,"+proj=utm +zone=11 +datum=WGS84 +units=m +no_defs "
1489,a6,487120.5826,4148447.596,87,B5,0.865,2017-07-27,"+proj=utm +zone=11 +datum=WGS84 +units=m +no_defs "
1490,a7,448817.4662,4139221.297,21,B5,0.865,2017-07-27,"+proj=utm +zone=11 +datum=WGS84 +units=m +no_defs "
1491,a8,449097.051,4155437.215,103,B5,0.865,2017-07-27,"+proj=utm +zone=11 +datum=WGS84 +units=m +no_defs "
1492,a9,424353.797,4165362.475,112,B5,0.865,2017-07-27,"+proj=utm +zone=11 +datum=WGS84 +units=m +no_defs "
1493,a10,403105.3528,4133909.186,123,B5,0.865,2017-07-27,"+proj=utm +zone=11 +datum=WGS84 +units=m +no_defs "
1494,a11,409256.2182,4129435.83,134,B5,0.865,2017-07-27,"+proj=utm +zone=11 +datum=WGS84 +units=m +no_defs "
1495,a12,411772.4814,4126220.605,100,B5,0.865,2017-07-27,"+proj=utm +zone=11 +datum=WGS84 +units=m +no_defs "
1496,a13,428267.9841,4124543.096,120,B5,0.865,2017-07-27,"+proj=utm +zone=11 +datum=WGS84 +units=m +no_defs "
1497,a14,423654.835,4128736.868,119,B5,0.865,2017-07-27,"+proj=utm +zone=11 +datum=WGS84 +units=m +no_defs "
1498,a15,421697.7415,4183535.487,106,B5,0.865,2017-07-27,"+proj=utm +zone=11 +datum=WGS84 +units=m +no_defs "
1499,a16,412191.8585,4191503.653,128,B5,0.865,2017-07-27,"+proj=utm +zone=11 +datum=WGS84 +units=m +no_defs "
1500,a17,442247.2236,4190105.729,113,B5,0.865,2017-07-27,"+proj=utm +zone=11 +datum=WGS84 +units=m +no_defs "
1501,a18,415546.876,4173470.434,109,B5,0.865,2017-07-27,"+proj=utm +zone=11 +datum=WGS84 +units=m +no_defs "
1502,a19,463915.045,4142436.522,91,B5,0.865,2017-07-27,"+proj=utm +zone=11 +datum=WGS84 +units=m +no_defs "
1503,a20,477195.3225,4140060.052,98,B5,0.865,2017-07-27,"+proj=utm +zone=11 +datum=WGS84 +units=m +no_defs "
1504,a21,458323.3491,4136285.657,90,B5,0.865,2017-07-27,"+proj=utm +zone=11 +datum=WGS84 +units=m +no_defs "
1505,a22,386889.4349,4158372.856,99,B5,0.865,2017-07-27,"+proj=utm +zone=11 +datum=WGS84 +units=m +no_defs "
1506,a23,465732.3461,4195697.425,87,B5,0.865,2017-07-27,"+proj=utm +zone=11 +datum=WGS84 +units=m +no_defs "
1507,a24,463635.4602,4185352.788,102,B5,0.865,2017-07-27,"+proj=utm +zone=11 +datum=WGS84 +units=m +no_defs "
1508,a25,430504.6624,4196116.802,84,B5,0.865,2017-07-27,"+proj=utm +zone=11 +datum=WGS84 +units=m +no_defs "
1509,a26,490755.1849,4160329.949,90,B5,0.865,2017-07-27,"+proj=utm +zone=11 +datum=WGS84 +units=m +no_defs "
1510,a27,494809.1644,4178223.376,123,B5,0.865,2017-07-27,"+proj=utm +zone=11 +datum=WGS84 +units=m +no_defs "
1511,a28,465592.5537,4155856.592,112,B5,0.865,2017-07-27,"+proj=utm +zone=11 +datum=WGS84 +units=m +no_defs "
1512,a1,400728.8821,4176965.244,111,B6,1.6085,2017-07-27,"+proj=utm +zone=11 +datum=WGS84 +units=m +no_defs "
1513,a2,397513.657,4184514.034,115,B6,1.6085,2017-07-27,"+proj=utm +zone=11 +datum=WGS84 +units=m +no_defs "
1514,a3,429526.1156,4153480.122,128,B6,1.6085,2017-07-27,"+proj=utm +zone=11 +datum=WGS84 +units=m +no_defs "
1515,a4,442247.2236,4165362.475,127,B6,1.6085,2017-07-27,"+proj=utm +zone=11 +datum=WGS84 +units=m +no_defs "
1516,a5,469646.5332,4184514.034,106,B6,1.6085,2017-07-27,"+proj=utm +zone=11 +datum=WGS84 +units=m +no_defs "
1517,a6,487120.5826,4148447.596,81,B6,1.6085,2017-07-27,"+proj=utm +zone=11 +datum=WGS84 +units=m +no_defs "
1518,a7,448817.4662,4139221.297,14,B6,1.6085,2017-07-27,"+proj=utm +zone=11 +datum=WGS84 +units=m +no_defs "
1519,a8,449097.051,4155437.215,114,B6,1.6085,2017-07-27,"+proj=utm +zone=11 +datum=WGS84 +units=m +no_defs "
1520,a9,424353.797,4165362.475,117,B6,1.6085,2017-07-27,"+proj=utm +zone=11 +datum=WGS84 +units=m +no_defs "
1521,a10,403105.3528,4133909.186,105,B6,1.6085,2017-07-27,"+proj=utm +zone=11 +datum=WGS84 +units=m +no_defs "
1522,a11,409256.2182,4129435.83,142,B6,1.6085,2017-07-27,"+proj=utm +zone=11 +datum=WGS84 +units=m +no_defs "
1523,a12,411772.4814,4126220.605,99,B6,1.6085,2017-07-27,"+proj=utm +zone=11 +datum=WGS84 +units=m +no_defs "
1524,a13,428267.9841,4124543.096,125,B6,1.6085,2017-07-27,"+proj=utm +zone=11 +datum=WGS84 +units=m +no_defs "
1525,a14,423654.835,4128736.868,123,B6,1.6085,2017-07-27,"+proj=utm +zone=11 +datum=WGS84 +units=m +no_defs "
1526,a15,421697.7415,4183535.487,112,B6,1.6085,2017-07-27,"+proj=utm +zone=11 +datum=WGS84 +units=m +no_defs "
1527,a16,412191.8585,4191503.653,122,B6,1.6085,2017-07-27,"+proj=utm +zone=11 +datum=WGS84 +units=m +no_defs "
